left_wam/base_yaw_joint_pos,left_wam/base_yaw_joint_vel,left_wam/base_yaw_joint_eff,left_wam/shoulder_pitch_joint_pos,left_wam/shoulder_pitch_joint_vel,left_wam/shoulder_pitch_joint_eff,left_wam/shoulder_yaw_joint_pos,left_wam/shoulder_yaw_joint_vel,left_wam/shoulder_yaw_joint_eff,left_wam/elbow_pitch_joint_pos,left_wam/elbow_pitch_joint_vel,left_wam/elbow_pitch_joint_eff,left_wam/wrist_yaw_joint_pos,left_wam/wrist_yaw_joint_vel,left_wam/wrist_yaw_joint_eff,left_wam/wrist_pitch_joint_pos,left_wam/wrist_pitch_joint_vel,left_wam/wrist_pitch_joint_eff,left_wam/palm_yaw_joint_pos,left_wam/palm_yaw_joint_vel,left_wam/palm_yaw_joint_eff,header_from_controller_start
1508285114.6731029,1.6110450608008482,0.014666351534215786,0.0,-1.657459453784825,0.0005226661936652131,0.0,0.017788721931414342,0.0008780781113688581,0.0,0.26614566669815876,-0.00028356761887576973,0.0,-0.36831353144182044,0.02564689839843992,0.0,-0.03241918159964499,-0.02565113963912806,0.0,0.02938503049801028,-0.033078122683146555,0.0,32.800398492
1508285114.693106,1.6110450608008482,4.693232490949046e-06,0.0,-1.6574323036823846,-0.00045199983379893324,0.0,0.01774310982389804,-0.0007009917911440028,0.0,0.26614566669815876,-5.4616732751699744e-05,0.0,-0.3683926026164538,8.207007487500765e-06,0.0,-0.0323401104250117,-8.20836468452097e-06,0.0,0.02938503049801028,-1.0584999258606885e-05,0.0,32.8204017
1508285114.713144,1.6110450608008482,1.5018343971036932e-09,0.0,-1.6574323036823846,-0.001708582510306851,0.0,0.01774310982389804,0.0031617815128253757,0.0,0.26614566669815876,0.0017469424650654929,0.0,-0.36831353144182044,-0.006293138627066068,0.0,-0.03241918159964499,0.006293138626627348,0.0,0.02938503049801028,-3.3871997627542e-09,0.0,32.840439731000004
1508285114.7331064,1.6110450608008482,4.805870070731813e-13,0.0,-1.6574323036823846,-0.002242025029980352,0.0,0.01774310982389804,-0.0038235101336320733,0.0,0.26614566669815876,0.00649286382067924,0.0,-0.3683926026164538,-0.0005062424970591735,0.0,-0.0323401104250117,2.0138043606092465e-06,0.0,0.029487775359891433,0.04292262800365477,0.0,32.860402212
1508285114.753107,1.6110450608008482,1.5378784226341783e-16,0.0,-1.6574051535799441,0.01049237542839321,0.0,0.017788721931414564,0.0176271475486035,0.0,0.26614566669815876,-0.03293457492336392,0.0,-0.36831353144182044,0.00010108058202957868,0.0,-0.03241918159964499,6.444173953949582e-10,0.0,0.02938503049801028,-0.001629322298102626,0.0,32.88040268
1508285114.7731047,1.6110450608008482,4.921210952429364e-20,0.0,-1.6574323036823846,-0.00039814952413002176,0.0,0.01774310982389804,-0.0007272640703755363,0.0,0.2662308878530413,0.03320164866775855,0.0,-0.3683926026164538,0.025785382697646197,0.0,-0.0323401104250117,-0.02578535035166278,0.0,0.02938503049801028,-5.213831353928397e-07,0.0,32.900400439
1508285114.7931225,1.6110450608008482,-0.0001178951740451246,0.0,-1.657459453784825,-0.008697374255513477,0.0,0.017788721931414342,0.01461112129087437,0.0,0.26614566669815876,-0.0002644642118651803,0.0,-0.3683926026164538,-0.0012574318510089645,0.0,-0.0323401104250117,-0.0012739344855856318,0.0,0.02938503049801028,-1.6684260332570852e-10,0.0,32.920418333
1508285114.8131073,1.6110450608008482,-3.772645569443983e-08,0.0,-1.6574323036823846,0.0016982739914561257,0.0,0.01774310982389804,-0.0029114841383384433,0.0,0.26614566669815876,-0.03564867213210393,0.0,-0.36831353144182044,0.030486364867671336,0.0,-0.03241918159964499,-0.03048717490487764,0.0,0.02938503049801028,-5.3389633064226666e-14,0.0,32.940402969
1508285114.8331046,1.6110450608008482,-1.2072465822220729e-11,0.0,-1.6574323036823846,-0.011198468033146348,0.0,0.01774310982389804,-0.010057954899342287,0.0,0.26614566669815876,-0.00819241870304998,0.0,-0.3683926026164538,-0.02653103131990031,0.0,-0.0323401104250117,0.038680812679982676,0.0,0.02938503049801028,-1.7084682580552516e-17,0.0,32.960400315
1508285114.8531082,1.6110815841529407,0.014492908398755253,0.0,-1.6574323036823846,0.01082208765515869,0.0,0.01774310982389804,-0.01824872897051131,0.0,0.26614566669815876,-0.03273290696985949,0.0,-0.36847167379108703,-0.006308241617910715,0.0,-0.03226103925037843,0.006312129547941518,0.0,0.029487775359891433,0.04247514714457594,0.0,32.980403868
1508285114.8731053,1.6110450608008482,4.637730687601676e-06,0.0,-1.657459453784825,-0.02342440407665439,0.0,0.017788721931414342,-0.004047020259954664,0.0,0.26614566669815876,-0.03300396193790614,0.0,-0.3683926026164538,-2.0186373177314263e-06,0.0,-0.0323401104250117,2.0198814553412836e-06,0.0,0.02938503049801028,1.3592047086264287e-05,0.0,33.000401089
1508285114.8931081,1.6110450608008482,1.4840738200325345e-09,0.0,-1.6574323036823846,-0.002180957019210284,0.0,0.01774310982389804,-0.003652704708990378,0.0,0.26614566669815876,0.0002564366263411195,0.0,-0.3683926026164538,-0.0062792990076683056,0.0,-0.0323401104250117,0.006279299008062021,0.0,0.02938503049801028,4.349455067604566e-09,0.0,33.020403966
1508285114.9131057,1.6110450608008482,-0.0005819875736431401,0.0,-1.6574323036823846,0.013007776803327856,0.0,0.01774310982389804,-0.02220527935990612,0.0,0.26614566669815876,0.0013580530659970441,0.0,-0.36831353144182044,0.025286018791864137,0.0,-0.03241918159964499,-0.02528601879183738,0.0,0.02938503049801028,-0.04114180253220208,0.0,33.040401428
1508285114.9331057,1.6110450608008482,-1.862360235658046e-07,0.0,-1.657459453784825,-0.012161283422805712,0.0,0.017788721931414342,0.01897216464830514,0.0,0.26614566669815876,-0.0355145420815609,0.0,-0.3683926026164538,0.0012724176410437147,0.0,-0.0323401104250117,-0.0012724176410441497,0.0,0.02938503049801028,-0.008233350120111711,0.0,33.06040154
1508285114.9531083,1.6110450608008482,-5.959552754105741e-11,0.0,-1.657459453784825,0.0022810016549373313,0.0,0.017788721931414342,-0.0037740937137634555,0.0,0.2662308878530413,0.04030615559596678,0.0,-0.36831353144182044,0.03872370666451576,0.0,-0.03241918159964499,-0.03872370666448863,0.0,0.02938503049801028,-2.6346720384357446e-06,0.0,33.080404051
1508285114.973106,1.6110450608008482,-1.907056881313835e-14,0.0,-1.6574323036823846,-8.616706443591395e-05,0.0,0.01774310982389804,-0.0001471944380236864,0.0,0.2662308878530413,0.032938742302822115,0.0,-0.36847167379108703,-0.03783352249221008,0.0,-0.03226103925037843,0.03783352249221682,0.0,0.02938503049801028,-8.430950522994372e-10,0.0,33.100401729
1508285114.9931097,1.6110450608008482,-6.102582020204265e-18,0.0,-1.6574051535799441,0.024628492489205924,0.0,0.017788721931414564,-0.00376763472728676,0.0,0.26614566669815876,0.0002300465987810357,0.0,-0.3683926026164538,-0.032559697948906195,0.0,-0.0323401104250117,0.03255969794888335,0.0,0.02938503049801028,-0.0002646424398140053,0.0,33.120405435
1508285115.0131097,1.6110450608008482,-1.9528262464653625e-21,0.0,-1.6574323036823846,-0.0004265520088374058,0.0,0.01774310982389804,-0.0007310522621112483,0.0,0.26614566669815876,0.007067528727889012,0.0,-0.36831353144182044,0.032641632379778726,0.0,-0.03241918159964499,0.03053704013823411,0.0,0.02938503049801028,-8.46855807404816e-08,0.0,33.140405399
1508285115.033107,1.6110450608008482,-6.249043988689152e-25,0.0,-1.6574323036823846,0.0007812531327909556,0.0,0.01774310982389804,0.00014568319926179266,0.0,0.26614566669815876,-0.008179400496097769,0.0,-0.3683926026164538,0.0002634009512392431,0.0,-0.0323401104250117,-0.00024318377603356784,0.0,0.02938503049801028,-6.544939551591375e-05,0.0,33.16040285
1508285115.0531104,1.6110450608008482,-1.9996940763805263e-28,0.0,-1.6574323036823846,0.0021802123511628115,0.0,0.01774310982389804,-0.03265447734613611,0.0,0.26614566669815876,-0.03532102940044123,0.0,-0.3683926026164538,8.428830439655769e-08,0.0,-0.0323401104250117,-7.781880833074163e-08,0.0,0.02938503049801028,0.001545973296498828,0.0,33.180406066
1508285115.0731075,1.6110450608008482,-6.399021044417677e-32,0.0,-1.6574323036823846,-1.6597182852222042e-05,0.0,0.01774310982389804,-0.0017273754267477892,0.0,0.26614566669815876,-0.005471195770638842,0.0,-0.3683926026164538,-0.031585575596775946,0.0,-0.0323401104250117,0.031585575598824016,0.0,0.02938503049801028,-0.00032839109644787343,0.0,33.200403238
