left_wam/base_yaw_joint_pos,left_wam/base_yaw_joint_vel,left_wam/base_yaw_joint_eff,left_wam/shoulder_pitch_joint_pos,left_wam/shoulder_pitch_joint_vel,left_wam/shoulder_pitch_joint_eff,left_wam/shoulder_yaw_joint_pos,left_wam/shoulder_yaw_joint_vel,left_wam/shoulder_yaw_joint_eff,left_wam/elbow_pitch_joint_pos,left_wam/elbow_pitch_joint_vel,left_wam/elbow_pitch_joint_eff,left_wam/wrist_yaw_joint_pos,left_wam/wrist_yaw_joint_vel,left_wam/wrist_yaw_joint_eff,left_wam/wrist_pitch_joint_pos,left_wam/wrist_pitch_joint_vel,left_wam/wrist_pitch_joint_eff,left_wam/palm_yaw_joint_pos,left_wam/palm_yaw_joint_vel,left_wam/palm_yaw_joint_eff,header_from_controller_start
1508285133.493356,1.6110450608008482,-0.014717429268544406,0.0,-1.657459453784825,-0.008663901156305935,0.0,0.017788721931414342,0.014553012457365948,0.0,0.26614566669815876,1.7400407373120522e-08,0.0,-0.36918331436278656,-7.739601608604231e-10,0.0,-0.03186568337721202,-5.265974613751083e-10,0.0,0.02938503049801028,-0.0013138962376703061,0.0,51.62065161
1508285133.5133307,1.6110450608008482,-4.709577365934205e-06,0.0,-1.6574323036823846,0.0004464324491962198,0.0,0.01774310982389804,-0.006521785300229656,0.0,0.26614566669815876,5.568130359398562e-12,0.0,-0.36918331436278656,-0.001257882352928945,0.0,-0.03186568337721202,0.001257882352512325,0.0,0.02938503049801028,6.502892162047341e-05,0.0,51.640626355
1508285133.5333323,1.6110450608008482,-0.002922429870482119,0.0,-1.6574323036823846,-0.002623620374040182,0.0,0.01774310982389804,0.0029477002956642974,0.0,0.26614566669815876,0.0013621757515639976,0.0,-0.36918331436278656,0.0012634718863134841,0.0,-0.03186568337721202,0.001264276931018782,0.0,0.029487775359891433,0.04312330545437612,0.0,51.66062806
1508285133.5533423,1.6110450608008482,-9.35177558554277e-07,0.0,-1.657459453784825,-0.013101472157640704,0.0,0.017788721931414342,0.016200407748587997,0.0,0.26614566669815876,-0.00027196681359202915,0.0,-0.36918331436278656,-0.00025234047131531126,0.0,-0.03186568337721202,-0.0002523402137009168,0.0,0.02938503049801028,-5.195418118826246e-05,0.0,51.68063817
1508285133.573332,1.6110450608008482,-2.992568187373683e-10,0.0,-1.6574323036823846,-0.001826511743096205,0.0,0.01774310982389804,-0.0027658237626381785,0.0,0.26614566669815876,5.445196113517287e-05,0.0,-0.36918331436278656,-8.074895082089951e-08,0.0,-0.03186568337721202,-8.074886838429328e-08,0.0,0.029487775359891433,0.04109110949314367,0.0,51.700627736
1508285133.5933359,1.6110450608008482,-9.576218199595777e-14,0.0,-1.6574323036823846,-0.0005227970008877223,0.0,0.01774310982389804,0.0008764307229536718,0.0,0.2662308878530413,0.027466240330477378,0.0,-0.36918331436278656,0.00025398473925718727,0.0,-0.03186568337721202,-0.00025398479093640026,0.0,0.02938503049801028,0.008557485230113796,0.0,51.720631613
1508285133.6133325,1.6110450608008482,-3.0643898238706446e-17,0.0,-1.6574051535799441,0.010264416828320785,0.0,0.017788721931414564,0.017478424947227754,0.0,0.26614566669815876,0.008159124618368362,0.0,-0.36918331436278656,0.0002529464981228034,0.0,-0.03186568337721202,-0.00025294649813934074,0.0,0.029487775359891433,0.0015872813562061814,0.0,51.740628119
1508285133.6333325,1.6110450608008482,-9.806047436386052e-21,0.0,-1.6574051535799441,0.02010140418925481,0.0,0.017788721931414564,-0.0042298512477433065,0.0,0.26614566669815876,0.006823236910258276,0.0,-0.36918331436278656,8.094287939929699e-08,0.0,-0.03186568337721202,-8.094287940458895e-08,0.0,0.02938503049801028,-0.0017120541581758797,0.0,51.760628284
1508285133.653337,1.6110450608008482,-3.137935179643533e-24,0.0,-1.6574323036823846,-0.012491727729858971,0.0,0.01774310982389804,-0.01399886858813864,0.0,0.2662308878530413,0.03945089024406975,0.0,-0.36918331436278656,0.00025322726068034083,0.0,-0.03186568337721202,-0.00025322726068034083,0.0,0.02938503049801028,-0.0015778360775659279,0.0,51.780632817
1508285133.6733365,1.6110450608008482,-1.0041392574859295e-27,0.0,-1.6574323036823846,-0.00045584925048562105,0.0,0.017834334038930866,0.035659265080802555,0.0,0.26614566669815876,-0.032322363986360826,0.0,-0.36926238553741986,-0.0015183464199279369,0.0,-0.03178661220257875,0.001518346419927404,0.0,0.02938503049801028,-0.034453102397223,0.0,51.800632279
