left_wam/base_yaw_joint_pos,left_wam/base_yaw_joint_vel,left_wam/base_yaw_joint_eff,left_wam/shoulder_pitch_joint_pos,left_wam/shoulder_pitch_joint_vel,left_wam/shoulder_pitch_joint_eff,left_wam/shoulder_yaw_joint_pos,left_wam/shoulder_yaw_joint_vel,left_wam/shoulder_yaw_joint_eff,left_wam/elbow_pitch_joint_pos,left_wam/elbow_pitch_joint_vel,left_wam/elbow_pitch_joint_eff,left_wam/wrist_yaw_joint_pos,left_wam/wrist_yaw_joint_vel,left_wam/wrist_yaw_joint_eff,left_wam/wrist_pitch_joint_pos,left_wam/wrist_pitch_joint_vel,left_wam/wrist_pitch_joint_eff,left_wam/palm_yaw_joint_pos,left_wam/palm_yaw_joint_vel,left_wam/palm_yaw_joint_eff,header_from_controller_start
1508285161.653676,1.6110450608008482,-0.015332863316998594,0.0,-1.6574323036823846,0.013129592841053089,0.0,0.01774310982389804,-0.02205766556293353,0.0,0.2662308878530413,-0.0010792790151347058,0.0,-0.36918331436278656,2.0294496762823087e-06,0.0,-0.03186568337721202,2.029449679595566e-06,0.0,0.029487775359891433,0.04115719065101631,0.0,79.780971742
1508285161.673676,1.6110815841529407,0.014549966811518503,0.0,-1.6574323036823846,-0.00010012060254391446,0.0,0.01774310982389804,-0.03618544037595608,0.0,0.26614566669815876,0.00021817488335800243,0.0,-0.36918331436278656,6.494238964103381e-10,0.0,-0.03186568337721202,6.494238974705805e-10,0.0,0.02938503049801028,-0.04053676156001715,0.0,79.800971632
1508285161.6936753,1.6110450608008482,2.799645521373557e-05,0.0,-1.6574323036823846,0.0005036784715295657,0.0,0.01774310982389804,-0.04447179659964192,0.0,0.26614566669815876,-0.034141512869613616,0.0,-0.36926238553741986,2.0781564685130792e-13,0.0,-0.03178661220257875,2.078156471905855e-13,0.0,0.029487775359891433,0.04740027758529184,0.0,79.820971043
1508285161.713683,1.6110450608008482,8.958865668395372e-09,0.0,-1.6574323036823846,0.015223489014110466,0.0,0.01774310982389804,-0.018295267286796174,0.0,0.2662308878530413,0.02705644165909831,0.0,-0.36910424318815327,0.031691213000394076,0.0,-0.03194475455184531,-0.03169121300039394,0.0,0.029487775359891433,0.05098255375686797,0.0,79.840978613
1508285161.7336736,1.6110450608008482,0.002923822820948838,0.0,-1.657459453784825,-0.002168589693421239,0.0,0.017788721931414342,0.0036455551769576417,0.0,0.2662308878530413,0.0016373719269465764,0.0,-0.36918331436278656,1.0141188160126093e-05,0.0,-0.03186568337721202,-1.014118816012605e-05,0.0,0.02938503049801028,-0.0407368240946844,0.0,79.860969296
1508285161.753676,1.6110450608008482,-0.00011593364208759989,0.0,-1.6574323036823846,-8.7570216779806e-05,0.0,0.01774310982389804,0.00014711850136933958,0.0,0.2662308878530413,0.006794411928764739,0.0,-0.36910424318815327,0.025430051942485273,0.0,-0.03194475455184531,-0.025430051942485273,0.0,0.029487775359891433,0.04089281947661968,0.0,79.880971605
1508285161.7736812,1.6110450608008482,-3.709876546803192e-08,0.0,-1.6574323036823846,-0.010748508635031642,0.0,0.01774310982389804,-0.019869341293391702,0.0,0.2662308878530413,0.03548769612998896,0.0,-0.36918331436278656,8.137616621595278e-06,0.0,-0.03186568337721202,-8.137616621595278e-06,0.0,0.029487775359891433,0.04108463063123669,0.0,79.900976989
1508285161.7936764,1.6110450608008482,-0.014572179966676254,0.0,-1.6574323036823846,-0.0009754999133747104,0.0,0.01774310982389804,-0.03651999263694448,0.0,0.26614566669815876,0.00028401851296107014,0.0,-0.36918331436278656,0.0012637265156319772,0.0,-0.03186568337721202,-0.0012637265156319772,0.0,0.02938503049801028,0.008492436084759612,0.0,79.920972005
1508285161.8136744,1.6110450608008482,-4.6630975893363965e-06,0.0,-1.6574323036823846,0.002083662453136805,0.0,0.017834334038930866,0.033036216971675296,0.0,0.26614566669815876,-0.0341437592211443,0.0,-0.36918331436278656,4.0439248500223225e-07,0.0,-0.03186568337721202,-4.0439248500223225e-07,0.0,0.02938503049801028,0.009533195629383963,0.0,79.940970224
1508285161.8336754,1.6110450608008482,-1.4921912285876452e-09,0.0,-1.657459453784825,-0.01086145634870174,0.0,0.017788721931414342,0.01825891259375238,0.0,0.26614566669815876,-0.0354685861668272,0.0,-0.36918331436278656,0.0062590789299224485,0.0,-0.03186568337721202,-0.0062590789299224485,0.0,0.029487775359891433,0.032910193603030456,0.0,79.960971164
