left_wam/base_yaw_joint_pos,left_wam/base_yaw_joint_vel,left_wam/base_yaw_joint_eff,left_wam/shoulder_pitch_joint_pos,left_wam/shoulder_pitch_joint_vel,left_wam/shoulder_pitch_joint_eff,left_wam/shoulder_yaw_joint_pos,left_wam/shoulder_yaw_joint_vel,left_wam/shoulder_yaw_joint_eff,left_wam/elbow_pitch_joint_pos,left_wam/elbow_pitch_joint_vel,left_wam/elbow_pitch_joint_eff,left_wam/wrist_yaw_joint_pos,left_wam/wrist_yaw_joint_vel,left_wam/wrist_yaw_joint_eff,left_wam/wrist_pitch_joint_pos,left_wam/wrist_pitch_joint_vel,left_wam/wrist_pitch_joint_eff,left_wam/palm_yaw_joint_pos,left_wam/palm_yaw_joint_vel,left_wam/palm_yaw_joint_eff,header_from_controller_start
1508285209.8942602,1.6110815841529407,0.017573174658543377,0.0,-1.657459453784825,-0.01079721817783869,0.0,0.017788721931414342,0.018186122654972634,0.0,0.2662308878530413,0.033893447894934974,0.0,-0.36926238553741986,-0.03128787877590846,0.0,-0.03194475455184531,-0.03128788007166295,0.0,0.02938503049801028,-0.04875161958591224,0.0,128.021555928
1508285209.9142618,1.6110450608008482,5.6234158907338745e-06,0.0,-1.6574323036823846,0.012908540339885055,0.0,0.01774310982389804,-0.021686302081654,0.0,0.26614566669815876,1.084590332637918e-05,0.0,-0.36926238553741986,0.001813395498622272,0.0,-0.03194475455184531,-0.06170403150491993,0.0,0.029487775359891433,-0.00027719490273609267,0.0,128.041557569
1508285209.934264,1.6110450608008482,-2.338320390248458e-05,0.0,-1.657459453784825,0.0016369907494476477,0.0,0.017788721931414342,0.0044881772088841525,0.0,0.26614566669815876,3.4706890644413334e-09,0.0,-0.36926238553741986,-0.03790797068073881,0.0,-0.03194475455184531,-0.037928296257379944,0.0,0.029487775359891433,0.0424895692411965,0.0,128.061559649
1508285209.9542632,1.6110450608008482,2.32858475567245e-05,0.0,-1.6574323036823846,0.002175541781726458,0.0,0.01774310982389804,0.003655461189942821,0.0,0.26614566669815876,0.007100878796529928,0.0,-0.36926238553741986,0.017869883771560003,0.0,-0.03194475455184531,-0.030462212614832035,0.0,0.029487775359891433,-0.008282909281736807,0.0,128.081559033
1508285209.974261,1.6110450608008482,-0.014534152109713212,0.0,-1.657459453784825,8.784253387542537e-05,0.0,0.017788721931414342,-0.0074428321164208356,0.0,0.26614566669815876,2.2722812148895744e-06,0.0,-0.36918331436278656,0.007338934912220573,0.0,-0.03186568337721202,0.007831073730917525,0.0,0.02938503049801028,-0.0016419969319880392,0.0,128.101556688
1508285209.9942615,1.6110450608008482,-4.650928675108223e-06,0.0,-1.657459453784825,-0.0126162663808078,0.0,0.017788721931414342,0.02119296302643329,0.0,0.2662308878530413,7.271299887646629e-10,0.0,-0.36918331436278656,0.031834574942512975,0.0,-0.03186568337721202,0.03183473242693492,0.0,0.02938503049801028,-0.041494316362857886,0.0,128.121557133
1508285210.0142615,1.6110450608008482,-0.014585371864760676,0.0,-1.6574323036823846,0.0022763582957494497,0.0,0.017834334038930866,0.039983112363436275,0.0,0.26614566669815876,-0.001097980944159121,0.0,-0.36918331436278656,6.0603944787171534e-05,0.0,-0.03186568337721202,-4.022976642893054e-05,0.0,0.029487775359891433,5.223337185349324e-05,0.0,128.141557155
1508285210.034265,1.6110450608008482,0.003034630309810942,0.0,-1.657459453784825,-0.002189061093292706,0.0,0.017788721931414342,0.0036916357939143674,0.0,0.26614566669815876,0.0002723435986754807,0.0,-0.36918331436278656,0.0048071695449413785,0.0,-0.03186568337721202,-0.007846676254182063,0.0,0.02938503049801028,0.0015803015177224549,0.0,128.161560722
1508285210.054265,1.6110450608008482,9.710816991395003e-07,0.0,-1.657459453784825,0.001909555202900998,0.0,0.017788721931414342,-0.002915162313732377,0.0,0.2662308878530413,0.03403595615617985,0.0,-0.36926238553741986,-0.03789901153143627,0.0,-0.03194475455184531,-0.03790306076209199,0.0,0.029487775359891433,0.040969554791442424,0.0,128.181560738
1508285210.0742621,1.6110450608008482,3.1074614372463973e-10,0.0,-1.6574323036823846,0.013703412151590594,0.0,0.01774310982389804,-0.021852179251238387,0.0,0.26614566669815876,-0.03427342771351522,0.0,-0.36926238553741986,-1.2127683690059593e-05,0.0,-0.03194475455184531,-1.2128979443869423e-05,0.0,0.029487775359891433,-0.006557353549025357,0.0,128.201557924
1508285210.094262,1.6110450608008482,-0.0005843463268520788,0.0,-1.657459453784825,0.002593278008664021,0.0,0.017788721931414342,-0.002896807402046148,0.0,0.26614566669815876,0.005707106595968743,0.0,-0.36926238553741986,0.0001959537629148118,0.0,-0.03194475455184531,-0.00029577580588009613,0.0,0.029487775359891433,0.03944518679200439,0.0,128.221557636
1508285210.1142638,1.6110450608008482,0.0001166962074776553,0.0,-1.657459453784825,0.0004179619661882827,0.0,0.017788721931414342,-0.007994088455430424,0.0,0.26614566669815876,-0.00021659524302388586,0.0,-0.36926238553741986,0.006371327216871596,0.0,-0.03178661220257875,0.006371169863409581,0.0,0.02938503049801028,-0.040764394418297184,0.0,128.241559602
1508285210.1342673,1.6110450608008482,-2.3328154529128023e-05,0.0,-1.657459453784825,-0.0017394116411039633,0.0,0.017788721931414342,0.00291987400713322,0.0,0.26614566669815876,-6.93104777676434e-08,0.0,-0.36926238553741986,0.006534606650841224,0.0,-0.03178661220257875,0.006534606600492704,0.0,0.02938503049801028,-0.04267072695924469,0.0,128.26156306
