left_wam/base_yaw_joint_pos,left_wam/base_yaw_joint_vel,left_wam/base_yaw_joint_eff,left_wam/shoulder_pitch_joint_pos,left_wam/shoulder_pitch_joint_vel,left_wam/shoulder_pitch_joint_eff,left_wam/shoulder_yaw_joint_pos,left_wam/shoulder_yaw_joint_vel,left_wam/shoulder_yaw_joint_eff,left_wam/elbow_pitch_joint_pos,left_wam/elbow_pitch_joint_vel,left_wam/elbow_pitch_joint_eff,left_wam/wrist_yaw_joint_pos,left_wam/wrist_yaw_joint_vel,left_wam/wrist_yaw_joint_eff,left_wam/wrist_pitch_joint_pos,left_wam/wrist_pitch_joint_vel,left_wam/wrist_pitch_joint_eff,left_wam/palm_yaw_joint_pos,left_wam/palm_yaw_joint_vel,left_wam/palm_yaw_joint_eff,header_from_controller_start
1508285178.0138729,1.6110450608008482,-0.0022253118324593226,0.0,-1.657459453784825,-6.63654719076095e-05,0.0,0.017788721931414342,0.00011149383494613671,0.0,0.26614566669815876,-0.0013558661811707898,0.0,-0.36910424318815327,5.8878465564220125e-05,0.0,-0.03194475455184531,-5.887851741081805e-05,0.0,0.02938503049801028,-0.001703746487284145,0.0,96.141168674
1508285178.0338748,1.6110450608008482,0.0029248556591037317,0.0,-1.657459453784825,-0.010950596085200865,0.0,0.017788721931414342,0.018106077135230308,0.0,0.26614566669815876,-0.0326837311684539,0.0,-0.36918331436278656,1.8841108980550418e-08,0.0,-0.03186568337721202,-1.8841125571461753e-08,0.0,0.02938503049801028,-0.04104763986896298,0.0,96.161170367
1508285178.0538743,1.6110450608008482,2.4251441738600612e-05,0.0,-1.6574323036823846,0.010861209776241372,0.0,0.01774310982389804,-0.018246899675262336,0.0,0.26614566669815876,0.00026230118661195196,0.0,-0.36918331436278656,6.029154873776128e-12,0.0,-0.03186568337721202,-6.029160182867754e-12,0.0,0.029487775359891433,0.04307576926594774,0.0,96.181169973
1508285178.0738733,1.6110450608008482,-0.0029224206029560057,0.0,-1.6574323036823846,-0.002255670242733082,0.0,0.01774310982389804,0.0034981377736402757,0.0,0.2662308878530413,-0.008504991518824312,0.0,-0.36918331436278656,-0.001261172441010925,0.0,-0.03186568337721202,0.001261172441010925,0.0,0.02938503049801028,0.008169116986464569,0.0,96.20116899
1508285178.0938766,1.6110450608008482,-0.014156353260990583,0.0,-1.6574323036823846,0.010521889860386387,0.0,0.01774310982389804,-0.017676843178869528,0.0,0.26614566669815876,-0.0013655465449647947,0.0,-0.36918331436278656,-4.035751811234955e-07,0.0,-0.03186568337721202,4.035751811234955e-07,0.0,0.02938503049801028,-0.04904942613430725,0.0,96.221172279
1508285178.1138737,1.6110815841529407,0.014632716942199177,0.0,-1.657459453784825,-0.0003629238753340921,0.0,0.017788721931414342,-0.006669662670987048,0.0,0.2662308878530413,0.03409862630279441,0.0,-0.36918331436278656,-1.291440579595184e-10,0.0,-0.03186568337721202,1.291440579595184e-10,0.0,0.02938503049801028,-0.034313904932442005,0.0,96.241169546
1508285178.1338735,1.6110450608008482,-0.0005796638575300139,0.0,-1.657459453784825,-0.010832927261341005,0.0,0.017788721931414342,0.01819696263041684,0.0,0.26614566669815876,-0.0070790951066942095,0.0,-0.36918331436278656,-0.0254752181533775,0.0,-0.03186568337721202,0.0254752181533775,0.0,0.02938503049801028,-0.04008313982319875,0.0,96.261169189
1508285178.1538756,1.6110450608008482,-0.0006054500034578985,0.0,-1.657459453784825,-0.000522846948031926,0.0,0.017788721931414342,0.0008783808835560158,0.0,0.2662308878530413,0.040634398114547936,0.0,-0.36918331436278656,-8.15206980908079e-06,0.0,-0.03186568337721202,8.15206980908079e-06,0.0,0.029487775359891433,0.04142639347374776,0.0,96.28117129
1508285178.1738741,1.6110450608008482,0.0005837349441223338,0.0,-1.6574323036823846,0.013483767713856063,0.0,0.01774310982389804,-0.022652697684809483,0.0,0.26614566669815876,0.0013755032796858662,0.0,-0.36918331436278656,-0.0010139658495641754,0.0,-0.03186568337721202,0.0010139658495641754,0.0,0.02938503049801028,-0.04116129844887653,0.0,96.301169795
1508285178.1938777,1.6110450608008482,-0.017548265419560127,0.0,-1.6574323036823846,0.00863319854401913,0.0,0.01774310982389804,-0.01444560100202684,0.0,0.26614566669815876,-0.03548717141145181,0.0,-0.36918331436278656,-0.006329495157032228,0.0,-0.03186568337721202,0.006329495157030006,0.0,0.029487775359891433,0.04106326686109127,0.0,96.321173399
